10,6
0,0,0,8,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,2.670369e-001,-1.513466e+000,2.345347e-002,1.483826e-001,0.000000e+000,4.070559e-001,
1,0,0,1,3.034037e-003,2.024017e-001,1.302335e-001,5.495135e-002,2.683146e-002,3.600069e-002,1.873196e-001,1.634116e-002,1.872132e-001,1.556733e-001,60,4018,2585,1090,532,714,3718,324,3716,3090,2.913602e-001,1.413705e-001,2.371135e-001,3.417005e-001,3.000000e+000,3.110141e-001,
1,1,0,0,1.915988e-001,3.266329e-003,7.143997e-002,1.425552e-001,1.691186e-001,1.604569e-001,1.751362e-002,1.790282e-001,1.761409e-002,4.740830e-002,4026,68,1501,2995,3554,3372,368,3762,370,996,2.334971e-001,1.269746e+000,3.166294e-002,8.913962e-002,0.000000e+000,7.703177e-001,
2,3,0,0,6.177758e-001,1.881623e-003,9.955211e-003,2.202600e-002,4.070627e-002,5.469592e-002,9.572611e-003,1.155813e-001,3.687454e-003,1.241178e-001,3592,10,57,128,236,318,55,672,21,721,1.170995e-001,8.787602e-001,-3.773766e-001,2.324507e-001,2.000000e+000,9.198279e-002,
3,6,0,9,5.680631e-002,4.539893e-003,3.371009e-002,4.148608e-002,3.296002e-002,8.106594e-002,1.129155e-002,1.778296e-001,4.255049e-003,5.560555e-001,62,4,36,45,36,88,12,194,4,609,4.677877e-001,5.546481e-002,-1.671041e-001,3.887999e-002,0.000000e+000,4.428846e-001,
4,12,0,7,9.779273e-002,5.873450e-003,9.724333e-002,1.189329e-001,6.810838e-002,6.097582e-002,3.043407e-003,4.888895e-001,2.752468e-003,5.638801e-002,33,1,32,40,23,20,1,165,0,19,1.887875e-001,8.602559e-001,1.175420e-001,6.369973e-002,2.000000e+000,1.498154e-001,
5,24,0,7,5.346819e-002,1.177480e-002,0.000000e+000,0.000000e+000,1.187307e-002,6.112066e-003,6.101273e-003,9.051526e-001,5.518012e-003,0.000000e+000,9,1,0,0,2,1,1,152,0,0,2.441481e-001,1.192565e+000,2.785272e-001,2.049478e-001,2.000000e+000,4.412671e-001,
6,48,0,7,2.557631e-002,6.336488e-003,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,6.566673e-003,9.555816e-001,5.938921e-003,0.000000e+000,4,0,0,0,0,0,1,150,0,0,4.992523e-001,-1.103496e+000,4.144566e-001,5.454531e-003,3.000000e+000,7.564318e-001,
7,96,0,7,1.320407e-002,6.542571e-003,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,9.802534e-001,0.000000e+000,0.000000e+000,2,0,0,0,0,0,0,149,0,0,5.365154e-002,6.828835e-001,1.358092e-003,2.210868e-001,3.000000e+000,9.961241e-002,
8,192,1,7,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,1.000000e+000,0.000000e+000,0.000000e+000,0,0,0,0,0,0,0,142,0,0,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,
