10,6
0,0,0,8,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,1.000000e-001,4086,4086,4086,4086,4086,4086,4086,4086,4086,4086,2.958770e-001,1.247119e+000,6.999421e-002,2.147048e-001,0.000000e+000,2.015137e-001,
1,0,0,1,2.372528e-003,3.484418e-001,2.142153e-002,3.711075e-003,1.612131e-003,2.440880e-003,2.371270e-001,1.445906e-002,2.012366e-001,1.671775e-001,25,3685,226,39,17,25,2508,152,2128,1768,5.468917e-002,1.165528e+000,-2.470321e-001,2.806894e-001,3.000000e+000,4.943999e-003,
2,0,0,6,6.424858e-003,1.750923e-002,3.460580e-003,1.928391e-003,1.605032e-003,5.232882e-003,6.251874e-001,4.078694e-002,2.774892e-001,2.037542e-002,24,65,12,7,6,19,2344,152,1040,76,4.822535e-001,8.271784e-001,2.087619e-001,8.492634e-002,0.000000e+000,4.058657e-001,
3,0,0,8,8.394064e-004,4.907892e-002,7.512216e-003,4.319039e-003,8.387883e-004,6.045126e-003,1.379303e-001,8.145944e-004,7.320951e-001,6.052647e-002,1,58,8,5,1,7,164,0,875,72,3.680837e-001,-9.537359e-001,-1.423231e-001,1.148587e-001,0.000000e+000,3.924680e-001,
4,0,0,8,0.000000e+000,5.882785e-002,7.003443e-003,5.176964e-003,0.000000e+000,4.140524e-003,7.233122e-002,0.000000e+000,8.363979e-001,1.612207e-002,0,58,6,5,0,4,72,0,834,16,3.388165e-001,-1.435518e+000,-1.003601e-001,7.961996e-001,0.000000e+000,6.912442e-002,
3,1,0,6,9.040266e-003,2.726604e-003,1.563388e-003,8.089622e-004,1.963828e-003,4.852546e-003,8.533473e-001,5.950413e-002,6.461841e-002,1.574541e-003,23,6,3,2,5,12,2179,151,165,4,6.148564e-001,3.064707e-001,3.692587e-001,5.507400e-001,2.000000e+000,1.306192e-001,
5,0,0,8,0.000000e+000,2.102145e-001,1.654379e-002,0.000000e+000,0.000000e+000,4.279143e-003,2.007646e-001,0.000000e+000,5.640326e-001,4.165453e-003,0,50,3,0,0,1,48,0,136,1,3.626820e-001,1.296736e-001,2.144078e-001,9.299206e-001,0.000000e+000,7.507553e-003,
6,0,0,1,0.000000e+000,8.533554e-001,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,9.148502e-002,0.000000e+000,5.515957e-002,0.000000e+000,0,28,0,0,0,0,3,0,1,0,6.775109e-001,8.231028e-002,-2.074190e-001,4.447836e-001,3.000000e+000,1.761834e-001,
7,0,0,1,0.000000e+000,9.392860e-001,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,6.071400e-002,0.000000e+000,0,28,0,0,0,0,0,0,1,0,3.780633e-001,-6.407936e-001,-2.858211e-001,4.510746e-001,2.000000e+000,5.672475e-001,
8,0,1,1,0.000000e+000,1.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0,28,0,0,0,0,0,0,0,0,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,
8,1,1,8,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,1.000000e+000,0.000000e+000,0,0,0,0,0,0,0,0,1,0,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,
7,1,1,6,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,1.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0,0,0,0,0,0,3,0,0,0,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,
4,2,0,7,7.990272e-002,2.409919e-002,3.454514e-003,0.000000e+000,6.942947e-003,7.148235e-003,2.747210e-001,5.225581e-001,7.421492e-002,6.958318e-003,23,6,0,0,2,2,79,150,21,2,2.939238e-001,1.367733e+000,-7.490769e-002,8.048573e-002,0.000000e+000,5.291910e-001,
5,4,0,6,1.810392e-001,5.460263e-002,7.827050e-003,0.000000e+000,1.573095e-002,1.619608e-002,5.173593e-001,4.583163e-002,1.535302e-001,7.882889e-003,23,6,0,0,2,2,65,5,19,1,7.778558e-001,7.898823e-001,-1.987518e-001,8.893926e-002,0.000000e+000,8.713950e-001,
2,1,0,1,1.470201e-004,5.301874e-001,3.128554e-002,4.690111e-003,1.616030e-003,9.075341e-004,2.400718e-002,0.000000e+000,1.593592e-001,2.478000e-001,1,3620,213,32,11,6,163,0,1088,1691,5.580920e-001,6.881568e-001,3.548845e-001,3.891624e-001,0.000000e+000,1.694998e-001,
6,8,0,6,0.000000e+000,6.667307e-002,9.557296e-003,0.000000e+000,1.920843e-002,1.977638e-002,6.317267e-001,5.596315e-002,1.874695e-001,9.625478e-003,0,6,0,0,2,2,65,5,19,1,8.448134e-001,4.087715e-001,4.665517e-001,6.053920e-001,0.000000e+000,9.979553e-003,
6,1,0,8,0.000000e+000,1.054519e-001,1.923864e-002,0.000000e+000,0.000000e+000,4.976181e-003,2.185653e-001,0.000000e+000,6.469240e-001,4.843973e-003,0,21,3,0,0,1,45,0,134,1,7.322916e-001,1.487099e+000,1.098514e-001,6.740305e-002,0.000000e+000,3.637196e-001,
7,16,0,6,0.000000e+000,2.465869e-001,3.534716e-002,0.000000e+000,0.000000e+000,0.000000e+000,5.110892e-001,2.069768e-001,0.000000e+000,0.000000e+000,0,6,0,0,0,0,14,5,0,0,1.537523e-001,2.468352e-001,3.283334e-001,5.257987e-003,0.000000e+000,5.217139e-001,
7,2,0,1,0.000000e+000,8.415850e-001,0.000000e+000,0.000000e+000,0.000000e+000,5.460626e-002,5.450983e-002,0.000000e+000,4.929887e-002,0.000000e+000,0,15,0,0,0,1,1,0,0,0,1.414228e-001,-1.336093e+000,4.461653e-001,2.010701e-001,3.000000e+000,8.389539e-001,
8,32,0,6,0.000000e+000,3.109453e-001,4.457266e-002,0.000000e+000,0.000000e+000,0.000000e+000,6.444820e-001,0.000000e+000,0.000000e+000,0.000000e+000,0,6,0,0,0,0,14,0,0,0,6.292611e-001,7.408892e-001,1.200445e-001,7.444572e-001,2.000000e+000,4.267708e-001,
8,4,0,5,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,3.447039e-001,3.440952e-001,0.000000e+000,3.112009e-001,0.000000e+000,0,0,0,0,0,1,1,0,0,0,6.372265e-001,-2.252629e-001,2.326884e-001,1.906709e-001,2.000000e+000,1.528977e-002,
9,8,0,5,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,5.255396e-001,0.000000e+000,0.000000e+000,4.744604e-001,0.000000e+000,0,0,0,0,0,1,0,0,0,0,6.122013e-002,5.123184e-001,-1.150700e-001,6.076737e-001,1.000000e+000,4.598224e-001,
9,64,0,6,0.000000e+000,0.000000e+000,6.468668e-002,0.000000e+000,0.000000e+000,0.000000e+000,9.353133e-001,0.000000e+000,0.000000e+000,0.000000e+000,0,0,0,0,0,0,14,0,0,0,1.244850e-001,-3.934310e-001,3.945280e-001,5.917449e-001,3.000000e+000,9.218116e-001,
10,16,1,5,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,1.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0.000000e+000,0,0,0,0,0,1,0,0,0,0,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,-1.327039e-003,
